,학교명,시군구,한부모가족지원법수급자_재가보호_가구원수,국민기초생활보장법수급자_가구원수,소득인식수준_중간소득,소득인식수준_고소득,성인게임장수,사건종별가정폭력,사건종별데이트폭력,월평균소득금액(백만),다문화가족,환경지표_score,환경지표_cluster,환경지표_학교폭력위험도,교실안,신체폭력,집단따돌림,쉬는시간,500m_inner_Harmful_dept,위해지표_score,위해지표_cluster,위해지표_학교폭력위험도,평균 교육 시간(1학급당),500m_inner_police_dept,500m_inner_cctv,경감지표_score,경감지표_cluster,경감지표_학교폭력위험도,total_score,종합_위험도
275,중화고등학교,중랑구,26.84461002590045,98.4217308649221,58.5,25.6,9.0,5.922469490308686,1.2163432299441586,25.60383,1.6750418760469012,98.7011022964834,1,매우높음,0.5,0.5,0.0,0.5,0,0,0,매우 안전,626.4,0,161,-80,2,안전,22.91495007762656,안전
276,진관고등학교,은평구,18.022813528845933,72.71995691290161,53.4,23.9,19.0,2.5311013597006906,0.2855358538727044,29.840355,5.39682743644272,74.88196584935213,2,보통,0.0,0.0,0.0,0.0,0,100,1,매우 위험,127.0,1,41,-40,3,안전하지 않음,49.51942900839907,매우위험
277,진명여자고등학교,양천구,15.982703163465317,58.27027195013396,62.8,13.5,6.0,4.280518811753725,0.4125165284088848,35.63309,2.47819510154163,65.10383413720601,2,보통,0.0,0.0,1.0,1.0,0,60,2,주의,3.3,1,168,-40,3,안전하지 않음,34.49354962904667,보통
278,진선여자고등학교,강남구,6.136110078095947,30.717738936407585,44.9,34.7,2.0,2.146930105566124,1.1605925374984505,47.99007,1.3306654312834516,19.071216500868555,3,매우낮음,0.0,0.0,0.0,0.0,4,100,1,매우 위험,10.0,1,207,-100,1,매우 안전,7.2610039051906625,매우안전
279,창덕여자고등학교,송파구,10.58790749512399,41.94498203971595,61.9,21.3,10.0,4.6116942204603815,0.6739813092557589,39.69562,1.6667417451236544,48.71522932797662,3,매우낮음,0.0,0.0,1.0,0.0,0,60,2,주의,43.8,0,10,-20,0,매우 안전하지 않음,32.55879802597947,보통
280,창동고등학교,도봉구,27.773168051150225,85.26080789547018,56.2,29.7,16.0,5.916945070096262,0.8401879098525338,27.13315,1.5071463857792364,89.94662719895763,1,매우높음,1.0,1.0,1.0,1.0,2,0,0,매우 안전,215.0,0,140,-20,0,매우 안전하지 않음,35.61270369002516,위험
281,창문여자고등학교,강북구,30.07638078681134,100.64019724817642,52.9,23.4,28.0,4.989426661797553,1.1154701665438274,25.99556,2.8874979829977323,105.36993886865436,1,매우높음,0.0,0.0,0.0,0.0,14,80,3,위험,520.0,0,186,-80,2,안전,47.06630355150245,매우위험
282,청담고등학교,강남구,6.136110078095947,30.717738936407585,44.9,34.7,2.0,2.146930105566124,1.1605925374984505,47.99007,1.3306654312834516,19.071216500868555,3,매우낮음,0.0,0.0,1.0,0.0,1,60,2,주의,115.85,0,148,-20,0,매우 안전하지 않음,18.98652390519066,안전
283,청량고등학교,동대문구,17.442884496286997,53.49340636239155,46.3,22.0,16.0,4.093671836552462,0.90907541348727,30.11303,3.3485030669244,58.57481779644922,2,보통,0.0,0.0,0.0,0.0,3,100,1,매우 위험,128.4,2,217,-100,1,매우 안전,25.347411729561905,안전
284,청원고등학교,노원구,15.516190047111737,82.9601550453834,45.7,18.5,9.0,4.978838358065423,0.4968158473574574,31.93595,2.2483718251221445,73.82736650264715,2,보통,0.6666666666666666,0.3333333333333333,0.0,1.0,0,40,4,보통,233.35,1,91,-40,3,안전하지 않음,33.213029134304975,보통
285,청원여자고등학교,노원구,15.516190047111737,82.9601550453834,45.7,18.5,9.0,4.978838358065423,0.4968158473574574,31.93595,2.2483718251221445,73.82736650264715,2,보통,0.0,0.0,0.0,0.0,0,100,1,매우 위험,43.2,1,91,-40,3,안전하지 않음,49.036589134304975,매우위험
286,충암고등학교,은평구,18.022813528845933,72.71995691290161,53.4,23.9,19.0,2.5311013597006906,0.2855358538727044,29.840355,5.39682743644272,74.88196584935213,2,보통,0.0,0.0,0.0,0.0,2,100,1,매우 위험,150.0,0,296,-60,4,보통,43.95078900839908,위험
287,태릉고등학교,중랑구,26.84461002590045,98.4217308649221,58.5,25.6,9.0,5.922469490308686,1.2163432299441586,25.60383,1.6750418760469012,98.7011022964834,1,매우높음,0.0,1.0,1.0,0.0,0,0,0,매우 안전,44.4,0,120,-20,0,매우 안전하지 않음,39.62087007762656,위험
288,풍문고등학교,강남구,6.136110078095947,30.717738936407585,44.9,34.7,2.0,2.146930105566124,1.1605925374984505,47.99007,1.3306654312834516,19.071216500868555,3,매우낮음,1.0,0.0,0.0,1.0,1,40,4,보통,138.9,0,135,-20,0,매우 안전하지 않음,13.712003905190665,매우안전
289,하나고등학교,은평구,18.022813528845933,72.71995691290161,53.4,23.9,19.0,2.5311013597006906,0.2855358538727044,29.840355,5.39682743644272,74.88196584935213,2,보통,0.0,0.0,0.0,0.0,0,100,1,매우 위험,55.0,0,52,-20,0,매우 안전하지 않음,55.088069008399074,매우위험
290,한가람고등학교,양천구,15.982703163465317,58.27027195013396,62.8,13.5,6.0,4.280518811753725,0.4125165284088848,35.63309,2.47819510154163,65.10383413720601,2,보통,0.25,0.0,0.25,0.25,0,100,1,매우 위험,175.0,0,74,-20,0,매우 안전하지 않음,50.61122962904668,매우위험
291,한강미디어고등학교,영등포구,9.553313977271594,25.866283536372432,39.2,40.5,17.0,3.276145648075097,0.6381347674113096,35.48012,3.242715590441678,25.401158874725976,3,매우낮음,0.0,0.0,0.0,0.0,4,100,1,매우 위험,0.1,0,39,-20,0,매우 안전하지 않음,32.43367738152229,보통
292,한광고등학교,강서구,20.076996315767687,67.13030039602047,62.7,17.2,15.0,5.099762909135696,1.060769135240303,31.65221,2.591577629296631,77.83118571908382,1,매우높음,0.0,0.0,0.0,0.0,0,100,1,매우 위험,131.45,0,130,-20,0,매우 안전하지 않음,56.438345731996776,매우위험
293,한국삼육고등학교,노원구,15.516190047111737,82.9601550453834,45.7,18.5,9.0,4.978838358065423,0.4968158473574574,31.93595,2.2483718251221445,73.82736650264715,2,보통,0.6666666666666666,0.0,0.3333333333333333,1.0,0,40,4,보통,150.0,0,5,-20,0,매우 안전하지 않음,38.78166913430498,위험
294,한서고등학교,강서구,20.076996315767687,67.13030039602047,62.7,17.2,15.0,5.099762909135696,1.060769135240303,31.65221,2.591577629296631,77.83118571908382,1,매우높음,0.0,0.0,0.0,0.0,3,100,1,매우 위험,450.0,0,56,-80,2,안전,39.73242573199678,위험
295,한성고등학교,서대문구,16.758590757748077,47.709712062700575,46.9,20.2,5.0,3.5015530204069782,0.5042361113311095,39.43923,1.7417051293216057,46.19379882574886,2,보통,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,2,0,0,매우 안전,44.4,0,207,-60,4,보통,4.443541241978512,매우안전
296,한성과학고등학교,서대문구,16.758590757748077,47.709712062700575,46.9,20.2,5.0,3.5015530204069782,0.5042361113311095,39.43923,1.7417051293216057,46.19379882574886,2,보통,0.0,1.0,1.0,0.0,0,0,0,매우 안전,61.8,0,65,-20,0,매우 안전하지 않음,15.58082124197851,매우안전
297,한성여자고등학교,성북구,15.267799937292963,53.43729978052538,49.3,38.8,12.0,2.114308650138409,0.2366660456549628,31.817815,1.910839616861492,50.47278696655239,2,보통,0.0,0.0,0.0,0.0,0,100,1,매우 위험,533.3,0,134,-80,2,안전,27.20660173034028,보통
298,한세사이버보안고등학교,마포구,12.781037587869635,35.38551728872998,53.7,29.8,2.0,3.686419392996614,0.9088444428013358,40.22976,1.875039063313819,36.21928010941029,3,매우낮음,1.0,0.0,0.0,1.0,1,40,4,보통,10.0,1,125,-40,3,안전하지 않음,15.99446764385263,매우안전
299,한양공업고등학교,중구,17.528284276901363,38.92644949805368,35.2,32.2,7.0,2.2498769598537574,0.5374834644792986,39.102235,10.96815017928707,35.48083657280671,0,낮음,0.0,0.0,0.0,0.0,22,80,3,위험,360.0,2,278,-100,1,매우 안전,9.499497178166967,매우안전
300,한양대학교사범대학부속고등학교,성동구,11.548764487207524,37.51640061228952,47.1,33.3,15.0,2.795477403730747,0.5837023471098476,35.35332,1.91429430907649,38.34684585486745,3,매우낮음,0.25,0.0,0.25,0.5,1,40,4,보통,205.9,1,329,-100,1,매우 안전,0.2626365998842246,매우안전
301,한영고등학교,강동구,14.148759196693478,48.66315663105181,52.6,19.8,15.0,4.690014354443052,0.769964042143294,33.3621,1.3340944911205153,55.14826653218568,2,보통,0.0,0.0,0.0,0.0,1,100,1,매우 위험,211.2,0,71,-20,0,매우 안전하지 않음,46.05315264562896,매우위험
302,한영외국어고등학교,강동구,14.148759196693478,48.66315663105181,52.6,19.8,15.0,4.690014354443052,0.769964042143294,33.3621,1.3340944911205153,55.14826653218568,2,보통,0.0,0.0,0.0,0.0,1,100,1,매우 위험,35.0,0,71,-20,0,매우 안전하지 않음,46.05315264562896,매우위험
303,해성국제컨벤션고등학교,동대문구,17.442884496286997,53.49340636239155,46.3,22.0,16.0,4.093671836552462,0.90907541348727,30.11303,3.3485030669244,58.57481779644922,2,보통,0.0,1.0,0.0,1.0,3,0,0,매우 안전,240.0,0,193,-60,4,보통,10.112091729561904,매우안전
304,해성여자고등학교,동대문구,17.442884496286997,53.49340636239155,46.3,22.0,16.0,4.093671836552462,0.90907541348727,30.11303,3.3485030669244,58.57481779644922,2,보통,1.0,0.0,0.0,1.0,3,40,4,보통,120.0,0,193,-60,4,보통,20.66113172956191,안전
305,현대고등학교,강남구,6.136110078095947,30.717738936407585,44.9,34.7,2.0,2.146930105566124,1.1605925374984505,47.99007,1.3306654312834516,19.071216500868555,3,매우낮음,0.0,0.0,0.0,0.0,1,100,1,매우 위험,420.0,0,142,-80,2,안전,12.829643905190665,매우안전
306,혜성여자고등학교,노원구,15.516190047111737,82.9601550453834,45.7,18.5,9.0,4.978838358065423,0.4968158473574574,31.93595,2.2483718251221445,73.82736650264715,2,보통,0.0,0.0,0.0,0.0,0,100,1,매우 위험,62.2,1,67,-40,3,안전하지 않음,49.036589134304975,매우위험
307,혜원여자고등학교,중랑구,26.84461002590045,98.4217308649221,58.5,25.6,9.0,5.922469490308686,1.2163432299441586,25.60383,1.6750418760469012,98.7011022964834,1,매우높음,0.0,0.0,0.0,0.0,9,80,3,위험,111.5,0,294,-60,4,보통,49.58167007762656,매우위험
308,혜화여자고등학교,강북구,30.07638078681134,100.64019724817642,52.9,23.4,28.0,4.989426661797553,1.1154701665438274,25.99556,2.8874979829977323,105.36993886865436,1,매우높음,0.0,0.0,0.0,0.0,3,100,1,매우 위험,150.0,1,109,-40,3,안전하지 않음,63.47810355150244,매우위험
309,홍익대학교사범대학부속고등학교,성북구,15.267799937292963,53.43729978052538,49.3,38.8,12.0,2.114308650138409,0.2366660456549628,31.817815,1.910839616861492,50.47278696655239,2,보통,0.0,0.0,0.0,0.0,0,100,1,매우 위험,50.0,1,128,-40,3,안전하지 않음,38.343881730340286,위험
310,홍익대학교사범대학부속여자고등학교,마포구,12.781037587869635,35.38551728872998,53.7,29.8,2.0,3.686419392996614,0.9088444428013358,40.22976,1.875039063313819,36.21928010941029,3,매우낮음,0.5,0.5,0.5,0.5,4,0,0,매우 안전,350.0,0,121,-80,2,안전,-5.691852356147372,매우안전
311,홍익디자인고등학교,마포구,12.781037587869635,35.38551728872998,53.7,29.8,2.0,3.686419392996614,0.9088444428013358,40.22976,1.875039063313819,36.21928010941029,3,매우낮음,0.0,0.0,0.0,0.0,3,100,1,매우 위험,40.0,0,148,-20,0,매우 안전하지 않음,37.38666764385263,위험
312,화곡고등학교,강서구,20.076996315767687,67.13030039602047,62.7,17.2,15.0,5.099762909135696,1.060769135240303,31.65221,2.591577629296631,77.83118571908382,1,매우높음,0.0,0.0,0.0,0.0,0,100,1,매우 위험,42.0,1,74,-40,3,안전하지 않음,50.86970573199677,매우위험
313,화곡보건경영고등학교,강서구,20.076996315767687,67.13030039602047,62.7,17.2,15.0,5.099762909135696,1.060769135240303,31.65221,2.591577629296631,77.83118571908382,1,매우높음,0.5,0.25,0.25,0.25,0,40,4,보통,39.0,1,96,-40,3,안전하지 않음,35.04614573199677,보통
314,환일고등학교,중구,17.528284276901363,38.92644949805368,35.2,32.2,7.0,2.2498769598537574,0.5374834644792986,39.102235,10.96815017928707,35.48083657280671,0,낮음,0.0,0.0,0.0,0.0,3,100,1,매우 위험,50.0,0,184,-60,4,보통,25.91129717816697,안전
315,효문고등학교,도봉구,27.773168051150225,85.26080789547018,56.2,29.7,16.0,5.916945070096262,0.8401879098525338,27.13315,1.5071463857792364,89.94662719895763,1,매우높음,0.0,0.0,0.0,1.0,0,40,4,보통,263.6,0,109,-20,0,매우 안전하지 않음,46.16174369002516,매우위험
316,휘경공업고등학교,동대문구,17.442884496286997,53.49340636239155,46.3,22.0,16.0,4.093671836552462,0.90907541348727,30.11303,3.3485030669244,58.57481779644922,2,보통,1.0,0.0,0.0,0.0,0,40,4,보통,187.9,1,99,-40,3,안전하지 않음,26.229771729561907,안전
317,휘경여자고등학교,동대문구,17.442884496286997,53.49340636239155,46.3,22.0,16.0,4.093671836552462,0.90907541348727,30.11303,3.3485030669244,58.57481779644922,2,보통,0.0,0.0,0.0,0.0,1,100,1,매우 위험,44.8,1,136,-40,3,안전하지 않음,42.053331729561904,위험
318,휘문고등학교,강남구,6.136110078095947,30.717738936407585,44.9,34.7,2.0,2.146930105566124,1.1605925374984505,47.99007,1.3306654312834516,19.071216500868555,3,매우낮음,1.0,0.0,0.0,0.0,0,40,4,보통,4.6,0,191,-60,4,보통,2.574723905190666,매우안전
319,휘봉고등학교,동대문구,17.442884496286997,53.49340636239155,46.3,22.0,16.0,4.093671836552462,0.90907541348727,30.11303,3.3485030669244,58.57481779644922,2,보통,0.5,0.5,0.5,0.5,0,0,0,매우 안전,6.3,1,89,-40,3,안전하지 않음,15.680731729561902,매우안전
